identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,page,nro_paginas,images_3
18351,8410320029971,18351,8410320029971,1,80.0,99,Campofrio,Salsichão fat,Embalagem de 80g,1.59,19.88,19.88,0.0,0,[],80,80,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/522F54407A09BACA8592684E0563A486.jpg,,,3,11,
25275,5775345121578,25275,5775345121578,1,700.0,99,Sunquick,Concentrado de laranja,Garrafa de 700 ml,5.19,7.41,7.41,0.0,0,[],0,0,0,700,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F6159314AFA9ACA4FB2EC88A7BBF04D.jpg,,,3,11,
34404,7613034675842,34404,7613034675842,1,198.0,99,Lion,Chocolate lion mini,Embalagem de 198 g,2.89,14.6,14.6,0.0,0,[],198,198,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E01713645BBE2905958004B9A9FB13F5.jpg,,,3,11,
3642,3059943009080,3642,3059943009080,1,250.0,99,Air Wick,Ambientador recarga lavanda,Garrafa de 250 ml,3.59,14.36,14.36,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/756F620C8BCD41CE49D260CCD66BCDF2.jpg,,,3,11,
41298,5601050036541,41298,5601050036541,1,440.0,99,Danone,"Iogurte oikos natural,  4 x 110g",,1.99,4.52,4.52,0.0,0,[],440,440,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E39B56DE0869E56503E420B563E33DD.jpg,,,4,11,
41582,5601050036626,41582,5601050036626,1,440.0,99,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,4.52,0.0,0,[],440,440,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,4,11,
42864,5604260298280,42864,5604260298280,1,750.0,99,Selecção de Enófilos,Espumante meio seco,Garrafa de 750 ml,2.99,3.99,3.99,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7EDB9EB81AFB359E7FC8BA2D26301E7.jpg,,,4,11,
5145,5601096328303,5145,5601096328303,1,750.0,99,Casal Garcia,Vinho verde rosé,Garrafa de 0.75 l,3.29,4.39,4.39,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20A894B5576B761A4D61341AC01C602C.jpg,,,4,11,
815,5000116106172,815,5000116106172,1,250.0,99,Capitão Iglo,"Douradinhos de frango, 10 unidades",Embalagem de 250g,3.49,13.96,13.96,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",250,250,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F63F8EDC7F7FF2702078ACE6C5ED02AC.jpg,,,4,11,
8631,5601151123355,8631,5601151123355,1,600.0,99,Bongo,Néctar 8 frutos,Pack 3 x 200 ml,1.27,2.12,2.12,0.0,0,[],0,0,0,600,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8BAF12E62C24AA53D4D4C5A5073D4AC9.jpg,,,4,11,
9196,5602523120101,9196,5602523120101,1,750.0,99,Mundus,Vinho Regional de Lisboa Branco,"Garrafa de 0,75L",1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/31E3B22E10310CCAB55DE3B2B7EC5084.jpg,,,4,11,
1276,5601151117101,1276,5601151117101,1,1000.0,99,Compal,Néctar vital equilibrio frutos vermelhos,Embalagem de 1 l,1.35,1.35,1.35,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0950B13CAACDCB597B5CA331A1F58B4.jpg,,,4,11,
1285,5601151160060,1285,5601151160060,1,410.0,99,Compal,Ervilhas,Lata com 410 ml,1.09,2.66,2.66,0.0,0,[],0,0,0,410,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF6554E20C53A2A8ED5E7D70B3F45F64.jpg,,,4,11,
15278,5604260276158,15278,5604260276158,1,750.0,99,Selecção de Enófilos,"Vinho Verde Alvarinho/Trajadura, Branco",Garrafa de 0.75 l,2.45,3.27,3.27,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CF10856CF1A2FE5E7F8410980489146.jpg,,,4,11,
20264,5000116110872,20264,5000116110872,1,180.0,99,Iglo,Crocantes frango parmesão e ervas,Embalagem de 180g,3.74,20.78,20.78,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",180,180,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8CF2D65B55930225EB9E80FCB37828C.jpg,,,4,11,
23652,8712000900175,23652,8712000900175,1,6000.0,99,Heineken,Cerveja Mini,Pack 24 x 0.25 l,14.99,2.5,2.5,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,6000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0830239E607394E6D6BDF0421171D9F.jpg,,,4,11,
2403,5608543000072,2403,5608543000072,1,20.0,99,Tetley,"Chá de mel, limão e ginseng",Embalagem de 20g,0.96,48.0,48.0,0.0,0,[],20,20,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB68353C4D0E30C880FEA97D075943EF.jpg,,,4,11,
2409,5608543000157,2409,5608543000157,1,10.0,99,Tetley,Infusão de camomila,Embalagem de 10g,0.89,89.0,89.0,0.0,0,[],10,10,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C995769A7E3ACBF1E8869F2AEDA95DF9.jpg,,,4,11,
27745,5604260282869,27745,5604260282869,1,750.0,99,Selecção de Enófilos,"Vinho Tinto Regional Alentejano, garrafa de 0.75 l",,1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1773425341B2F2CB9E760FC97283A7EE.jpg,,,4,11,
35560,5601151973745,35560,5601151973745,1,3500.0,99,Seven-up,Refrigerante de lima e limão com gás regular,Pack de 2 x 1.75 l,3.38,0.97,0.97,0.0,0,[],0,0,0,3500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBF8C806B4FF0C4077BF489443451B3F.jpg,,,4,11,
35913,5603722498022,35913,5603722498022,1,800.0,99,Mimosa,Leite Bem Essencial morango,Embalagem de 4 x 200 ml,1.69,2.11,2.11,0.0,0,[],0,0,0,800,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E74AE9F14F8D6C9135CA5E0EFA53A437.jpg,,,4,11,
36498,7613036830119,36498,7613036830119,1,210.0,99,Nescafé,Café em cápsulas dolce gusto barista,Embalagem de 30 Cápsulas,9.99,47.57,47.57,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",210,210,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8337972527E31E54B905C8FB22152420.jpg,,,4,11,
41874,8718951313316,41874,8718951313316,1,75.0,99,Colgate,Pasta Dentífrica Cool Mint,75 ml,2.31,30.8,30.8,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95E99633062C9804102696C315945CDF.jpg,,,4,11,
47781,5604260319497,47781,5604260319497,1,500.0,99,PorSi,Arroz basmati,Embalagem de 500g,1.85,3.7,3.7,0.0,0,[],500,500,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E3BD11E06F1EA4ADB1B66F0C346639.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B61D10C918AD5AFD2BF056AEBFD43501.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B61D10C918AD5AFD2BF056AEBFD43501.jpg,4,11,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B61D10C918AD5AFD2BF056AEBFD43501.jpg
8399,5601050033809,8399,5601050033809,1,620.0,99,Danone,"Iogurte activia líquido morango,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D308B1FB4C89B3E5388CD017CB0E1529.jpg,,,4,11,
9243,5603016133455,9243,5603016133455,1,750.0,99,Adega de Pegões,Vinho tinto península de setúbal,Garrafa de 750 ml,1.59,2.12,2.12,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9765C3E933914B7E947EFD31D4F27304.jpg,,,4,11,
940,5601001322402,940,5601001322402,1,20.0,99,Nescafé,Café solúvel nescafé,Embalagem de 20g,1.19,59.5,59.5,0.0,0,[],20,20,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F212944843A52390E68B12CB14B3980.jpg,,,4,11,
10513,8435250439591,10513,8435250439591,1,236.0,99,Nestlé,"Iogurte mix-in chocapic,  2 x 118 g",,1.98,8.39,8.39,0.0,0,[],236,236,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0789BA3D2E6EA8E7B9EBDD728E77A7C3.jpg,,,4,11,
10595,8712000900014,10595,8712000900014,1,250.0,99,Heineken,Cerveja Mini,"Pack 6x0,25 l ",4.49,17.96,17.96,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CD67FF57C15377D615F5BEED8C6BB98.jpg,,,4,11,
12168,5604575110024,12168,5604575110024,1,750.0,99,Cabriz,Vinho tinto doc dão,Garrafa de 0.75 l,2.99,3.99,3.99,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3374E31A2BF8230054ADB4C2C4F8376.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B79B99AC1459B8F6165E16A7A5B65E9E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B79B99AC1459B8F6165E16A7A5B65E9E.jpg,4,11,
1224,5601146000104,1224,5601146000104,1,1000.0,99,Sagres,Cerveja com álcool,Garrafa de 1 l,1.74,1.74,1.74,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61199517C4A36CE8AA54F4F59C81BAB3.jpg,,,4,11,
13541,2893533000000,13541,2893533000000,250,250.0,99,Congelado de Aquicultura,Camarão Congelado 60/80,1 un = 250 gr  (aprox.),1.72,6.89,6.89,,0,"[{'idPicto': 3644, 'idCategorie': 7, 'libelleCategorie': 'Avantages !', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png', 'infoBulle': ''}]",250,250,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Z.C.: EQUADOR,CONG.: 0,,PVI,Poids variable à intervalle,,€/Kg,,7.0,3644.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png,,Avantages !,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29A2DFA509FFDAFCD18E7F308BD753B4.jpg,,,4,11,
2158,5604260327102,2158,5604260327102,1,1500.0,99,PorSi,Ice tea pessego,"Embalagem de 1,5 l",1.09,0.73,0.73,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F0DDCB4586298B5CE4F32BBE4D4C7DD.jpg,,,4,11,
26177,5603722514470,26177,5603722514470,1,1000.0,99,Matinal,Leite Seleccionado Leve,Embalagem de 1L,1.04,1.04,1.04,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3414EC19C8611CE7E0D99781254117D1.jpg,,,4,11,
29591,3387390339505,29591,3387390339505,1,375.0,99,Nestlé,Cereais golden grahams,Embalagem de 380g,2.99,7.97,7.97,0.0,0,[],375,375,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B90CC2EAB95EE928CD16134EC001D097.jpg,,,4,11,
31610,8434165459991,31610,8434165459991,1,265.0,99,Cuétara,Bolacha maria de chocolate,Embalagem de 265g,1.44,5.43,5.43,0.0,0,[],265,265,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA7F768C9D6BD3D58A9FB0D7679D15BE.jpg,,,4,11,
31906,4005900388537,31906,4005900388537,1,150.0,99,Nivea,Desodorizante Pure & Natural Spray,150 ml,2.84,18.93,18.93,0.0,0,[],0,0,0,150,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE252F48A1BA05D2CA75526FEC5501B5.jpg,,,4,11,
33884,2893837000000,33884,2893837000000,100,1500.0,99,Peixaria,Peixe espada preto inteiro,Vendido ao peso,10.49,6.99,6.99,,0,[],1500,1500,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]","Z.C.: ATL NORD.,AGUAS PORT.",LOTE: 48,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BB671A8B4DE8C7901B64CBAB01F1F6E6.jpg,,,4,11,
41235,0000042397311,41235,0000042397311,1,50.0,99,Nivea Men,Desodorizante homem black&white,50 ml,2.69,53.8,53.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60AA59C9DD85EF5FF814A33207B84B1A.jpg,,,4,11,
41447,5601082047812,41447,5601082047812,1,,99,Delta Q,Café mythiq,Embalagem com 40 cápsulas,14.99,14.99,14.99,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B9EC0DC169048AF93D5FDC86ECCEBB0.jpg,,,4,11,
45454,5604260310470,45454,5604260310470,1,200.0,99,PorSi,Bolachas de manteiga,Embalagem de 200 g,1.4,7.0,7.0,0.0,0,[],200,200,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9DD6531FBABC684C6EF9849631B482F.jpg,,,4,11,
4687,5000116105212,4687,5000116105212,1,375.0,99,Iglo,Ervilhas,Embalagem de 375 g,1.69,4.51,4.51,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",375,375,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2CFAA543F3CFC918196092BD0A768E.jpg,,,4,11,
4984,5601012011500,4984,5601012011500,1,750.0,99,Mateus,Vinho rosé,Garrafa de 750 ml,3.69,4.92,4.92,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7610C8D5121203BD98F5BBCA0E5D26B2.jpg,,,4,11,
52297,3023290072134,52297,3023290072134,1,160.0,99,Lindahls,"Iogurte Sólido Proteico Pêssego Maracujá,  160 g",,0.98,6.13,6.13,0.0,0,[],160,160,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE9F2C535F0C913D92E310F96C678155.jpg,,,4,11,
8457,5601066600118,8457,5601066600118,1,375.0,99,Nacional,Cereais Corn Flakes Zero,Embalagem de 375 g,1.94,5.17,5.17,0.0,0,[],375,375,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7683E8F168E338F28BB577100AEAF53.jpg,,,4,11,
8550,5601129035000,8550,5601129035000,1,750.0,99,Fita azul,"Espumante seco celebration, garrafa de 750 ml",,4.79,6.39,6.39,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE540DA9E0FC6CC577A94BB5B2F5E963.jpg,,,4,11,
