identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6
9161,5602154002920,750.0,Adega de Borba,Vinho tinto alentejo,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D4E622CDEFB67E1BEC54DD1E1636255.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
9417,5604260047826,750.0,Selecção de Enófilos,Moscatel do Douro,"Garrafa de 0,75 l",4.29,5.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C6AD17B630092BDDA352660B7F47B5C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
9558,5604260246649,750.0,Selecção de Enófilos,"Vinho doc palmela reserva tinto, garrafa de 0.75 l",,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C846076C88BBA5897608C733193E8E67.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
9560,5604260246663,750.0,Selecção de Enófilos,Vinho DOC Tejo Reserva Tinto,Garrafa de 0.75 l,3.39,4.52,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/596A2CD7BA17CC1C0E680DA8994E2664.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
988,5601029003000,120.0,Tenorio,Atum Filete em Azeite,Embalagem de 120 g,2.59,21.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48D594978C230E0BC7076D44C622917A.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
9907,7613034146823,800.0,Purina One,"Ração para Cão Adulto Rico em Vaca, 800 g",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC85A1894A8082C859A5F82E4CFD0FB7.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
993,5601038001202,80.0,Knorr,"Caldo carne 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC02C53B9EF88DD168E48A4F255E9B8C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
10136,8410108133326,,Evax,"Pensos diários, maxi, 40 unidades",Uma embalagem,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8056518201CEE95CD6447329AE3246E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
10139,8410108133722,,Evax,"Pensos diários maxiplus, 30 unidades",Uma embalagem,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB47591471002975E8BE20E093D3B058.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
11445,5600318520013,1500.0,Sandevid,"Bebida açucarada  tinto de verão, clássico","Garrafa de 1,5 l",1.59,1.06,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92A9D3AE7125620FF31ACFE4A8B47EDD.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
11633,5601174190006,750.0,Periquita,"Vinho branco península de setúbal, garrafa de 0.75 l",,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F698CDCE756F256CBB293491AD7CEE7.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
11727,5601349013673,1000.0,3 marias,"Vinho verde branco, garrafa de 1l",,2.99,2.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A81BCAF54881777811300CE8D032B128.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
1417,5601252106714,750.0,Gallo,"Azeite virgem extra reserva, garrafa de 750 ml",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C5EB2313316D108F2E3E90E004ECF0E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
14170,5601151978245,600.0,Bongo,"Néctar de sumo, sabor tum tum manga, pack 3 x 200 ml",,1.35,2.25,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5788FD85FF3C563D65F468A6E8E10E4D.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
14258,5601119225466,110.0,Nobre,"Peito peru fumado fatias finas, embalagem de 110g",,2.2,20.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/24DA88D6E72830F8A85ACE55946CFFD2.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
15817,9002490228859,250.0,Red Bull,"Bebida energética tropical edition, garrafa de 250 ml",,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/037AFB9CAD446FF302446981EF39B68F.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
16230,8712561587594,4000.0,Comfort,"Amaciador de roupa, azul, de 4 l",,4.99,1.25,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418708C6A4BBF36C3318720584BF4366.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
16609,8712561846530,700.0,Cif,"Creme abrasivo pink flowers, de 700 ml",,2.69,3.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C71BC29DB02419E55AB519313E13B11B.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
16691,8410740902151,350.0,Lacasa,Chocolate quente 90 segundos,Embalagem de 350g,2.84,8.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B49EA4A114BD116DF1D17692DDB570FF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,7,,,
16728,7613034903204,400.0,Cerelac,Leite e cereais pijama +6 meses,Garrafa de 400 ml,1.93,4.83,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/239F9048DEABC81D470EA8ABD492AED8.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
16973,5601027000216,228.0,Bollycao,"4 bolos com recheio de chocolate, 228 g",,2.29,10.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/92AED1EC82E8400DA5A46F9AFDBCA815.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
18711,5604575000035,750.0,Cabriz,"Vinhos branco reserva dão, garrafa de 0,75l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91905A0429F048BD49D00D8F03E1B9E2.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
19104,5600353670056,750.0,Critterium,Vinho regional lisboa tinto reserva,Garrafa de 0.75 l,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66476694A5C1B73CEB8E360341CB54A6.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
19638,5601008200864,192.0,Vieira,Tarteletes morango doses 192g,,1.84,9.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/244726AB71918AE9EDA960A03460E8E6.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
20853,5606710544138,750.0,Carm,"Vinho maduro branco douro, garrafa de 0.75 l",,7.85,10.47,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D8590409F8CB6CFA5223D165F0E1F3B.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
20870,5600390418055,750.0,Castelo dos Mouros,Vinho regional alentejano branco,Garrafa de 750 ml,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0DCAD7C41687922D61894775C5EAF4C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
21619,5601174207001,750.0,Jose Sousa,"Vinho regional alentejano, tinto, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3721731076F799A2E679A5F8A85C3912.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
22355,8593893753082,90.0,Nestlé,Tablete de chocolate de leite,Embalagem de 90g,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B1EF95ACFF56560D5C6E9F9FE435803.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
22356,8593893753105,90.0,Nestlé,Tablete de chocolate de preto,Embalagem de 90g,1.49,16.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18B585D3EA922E1CA013DA48AE197037.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
22954,3045200715009,150.0,Sanytol,"Desodorizante e desinfetante para calçado, 150 ml",,3.38,22.53,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3DCE6928DD622E4A01975DBC929BC27.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
23479,5601252112593,750.0,Gallo,"Azeite virgem extra gourmet, garrafa de 750 ml",,6.49,8.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/906AA0955AA95DAA0249E7362816B14C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
2473,7613032404154,250.0,Cerelac,"1ª papa láctea multifrutos sem glúten +4 meses, embalagem de 250g",,3.74,14.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15CA403429D220415417A36F0419C1CA.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
2480,7613032584436,250.0,Cerelac,"Papa infantil láctea maçã +6 meses, embalagem de 250g",,3.19,12.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE2856C1EA531D0617965332F05D89D4.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
24829,5601110006071,750.0,Cabeça de Toiro,"Vinho reserva doc tejo rosé, garrafa 0.75l",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8975B2E67DCA308BFE77E8E6CBD34854.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
25077,5601096360310,750.0,Casal Garcia,"Sangria branca, garrafa de 750 ml",,3.28,4.37,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35C1199A31E9E23CD1FA5462DC041801.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
25121,7613035749016,180.0,Cerelac,Bolachinhas,Embalagem de 180g,2.45,13.61,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/605ECA9DE09DE1F0EB70535839DB2AC3.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
25185,8001090362841,,Evax,Pensos higiénicos liberty normal abas,Embalagem com 12 un.,2.79,2.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B9620E64423FB759215F697F387CEB.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
25810,8426617013356,90.0,Haribo,"Gomas favoritos classic, embalagem de 90g",,1.04,11.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EF1AEF70068BD86B7EC6980BBD0BE28.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
25813,8426617002572,100.0,Haribo,"Gomas happy cola, 100g",,1.04,10.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D33415814E6BFC68658AF079F0FF2120.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
25928,5601917070022,750.0,Monsaraz,Vinho DOC Alentejo Borba Branco,"Garrafa de 0,75 l",2.59,3.45,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C714762CA8A04FD006B43A5C8CE95EC9.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
26475,5601252115211,250.0,Gallo,"Vinagre balsâmico sidra, 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C88E39F6F7D009CCC3A6C8AE0ADDADDE.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
26777,5604701205150,750.0,Pioneiro,Vinho tinto península de setúbal,Garrafa de 0.75 l,2.39,3.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B8C2806850D4596C34D34D10DBF08FB2.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
2764,8410100070629,400.0,Friskies,"Comida húmida para gato adulto com salmão, atum e legumes",Embalagem de 400g,1.49,3.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/65A2AFE0C790BE0C871BA772EB531E25.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
28713,3010470150119,2000.0,Friskies,"Alimento seco para gato frango e peru, embalagem de 2kg",,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2AB6B40950D8899CD5E0FD08C0F3D7C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
28880,5602182360139,750.0,Monte da Ravasqueira,Vinho tinto regional alentejano superior,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FF671489AD108ACE18CD76A49E812FC.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
30640,5601096200319,750.0,Casal Garcia,"Sweet, garrafa de 750 ml",,3.49,4.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE36D6D37CD2901180E2E5DCFB84E764.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
35404,5600390419540,750.0,Dharma,Vinho branco região do Dão,Garrafa de 0.75 l,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A2F41C909FC97214869C52F9EDE0C6A.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
35558,5601151973721,3500.0,Pepsi,"Refrigerante com gás, pack de 2 x 1.75 l",,3.18,0.91,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4591303E8886D5226C017EC0EFBDEC41.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
35997,5603522986422,750.0,Assobio,"Vinho rosé regional do douro, garrafa de 0.75 l",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/279A94EA54A1F1AF2AEA01DB7A54E9B1.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
36001,8001841215556,,Evax,Penso diário salvaslip multiforma,embalagem de 34 unidades,2.15,2.15,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0557F5F441F2E3275BAD526FB959717.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
36375,5601237001386,750.0,Dom Martinho,Vinho branco Região do Alentejo,Garrafa de 0.75 l,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC0C02C6C5F16E1B57CCBC057A3D2E30.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
37551,5601050035889,600.0,Danone,"Iogurte liquido de noz, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A8847CB088D81E81AFB1BB335F50C28.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
37743,5605799151220,1000.0,Marnoto,"Sal grosso tradicional, embalagem de 1 kg",,0.79,0.79,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90B5E25DB633B0891D2E94159B7502C0.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
37993,5601008201106,200.0,Vieira,"Bolacha princesa chocolate, embalagem de 200 g",,2.54,12.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F91656C5C49A6F1EEE16CD420F8D0847.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
38342,5054563053077,,Parodontax,Escova de dentes expert clean suave,1 unidade,3.67,3.67,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD4238712E3EE409FC851C13C341BDD3.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
41360,5601050036268,160.0,Yopro,"Yopro mirtilo, embalagem de 160g",,1.09,6.81,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCA8853EDE27123693F6D3AE94D87D35.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
41572,5604260304066,250.0,PorSi,Arroz de Pato,Embalagem de 250 g,2.99,11.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7256BBB11E4679BDFA128552CC88809.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
41661,5603769000752,750.0,Piano,Vinho DOC Douro Tinto Reserva,Garrafa de 0.75 l,6.59,8.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0DFAFE37BB6D8C6F3E4E55468B7B398.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
41870,5604260306640,180.0,PorSi,Farinheira do Ribatejo,Embalagem de 180g,1.99,11.06,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21D7F24D55185D854D480752D25084AC.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
42960,5054563051363,500.0,Parodontax,Elixir fresh mint,Embalagem de 500 ml,5.59,11.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3650EAFC76AE7C4CF7854B2E710FE4CC.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
43407,8710847961137,360.0,Linic,"Champô cabelos oleosos para mulher, 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99FE8D2453A231FCFB1F4A24A0F5403.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
43649,8710847961236,360.0,Linic,"Champô + condicionador eficácia ativa 2 em 1, embalagem de 360 ml",,4.94,13.72,360,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BBA5C4EAAB6B67D24872235B5C270E87.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
43894,8710847940804,250.0,Tresemmé,"Champô seco cleansing, embalagem de 250 ml",,5.39,21.56,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2D8A9D14AD8DDD556A9F893DF1062FC.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
44455,8710847974427,400.0,Tresemmé,"Champô purify hidrate, 400 ml",,3.77,9.43,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/603E973086DDF6CA552771A3016C3225.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
44610,5604260312702,750.0,PorSi,"Creme de limpeza ecológico, 750 ml",,1.49,1.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4459A51FB000C5E21146639E4DE41BEF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
44764,5606669238249,700.0,Brasmar,"Caldeirada de peixe, 700g",,4.75,6.79,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C49F805F8BDC217ACA870CA35D0FEE0.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
44908,7613033010170,100.0,Nescafé,"Café descafeinado, embalagem de 100g",,6.09,60.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A928E341402EF9B577A83B4FC4F4DBBD.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
44909,7613039892480,100.0,Nescafé,"Café solúvel espresso intenso, embalagem de 100g",,6.39,63.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF0806E8C0A38D2B3D2782911AF5AE08.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
46342,8720181031632,150.0,Axe,"Desodorizante Spray Apollo, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/918EEAAD84BF0853F5CD5D8C1170D1CF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
46787,5604260318827,,PorSi,Cueca de Incontinência Adulto L,Embalagem com 14 unidades,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82FB54B364278481CEBCB0C6CF4662CF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
46807,5601050037258,1200.0,Danone,"Iogurte tutti fruti, embalagem de 12 x 100 g",,5.79,4.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2388230C3A52F627250715E11000D3C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
46871,8411660000224,,Sanytol,"Toalhitas desinfetantes, 36 unidades",,2.49,2.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B0437D5536C9ECA61CD0C9A016E01DD.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
47131,8001665717298,250.0,Rana,"Tortellini 4 queijos, 250g",,2.61,10.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2D17229B971C91E98E9320345DC34CB.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
4753,5000204731422,269.0,Glade,"Recarga ambientador automático, bali, 269 ml",,3.49,12.97,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89EC208577D7022603489D0FEAD7AB89.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
478,3010470159068,2000.0,Friskies,"Ração para gato adulto com vaca, frango",Embalagem de 2000 g,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC432EB31022126DE4BCBB7383FA5CB2.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
4780,5000396025026,400.0,McVities,"Bolacha integral, embalagem de 400g",,2.09,5.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1084F47E3B3B5A52A1F61E9071FCE383.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
48026,5600744051327,175.0,Waferland,"Bolacha waffer avelã, 175g",,0.99,5.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A919611CA1A09B181CAD3C961C08067D.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
49071,8410199023155,150.0,Ruffles,"Batatas yorkeso, embalagem de 150g",,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6C4A3A0ABC352D933A4B2BC3EF17920.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
4930,5410101015011,300.0,Glade,"Ambientador spray, aerosol, lavanda",Embalagem de 300 ml,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A6ECB4C1CB2E526389623176AD8AD79.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
49337,5605466204358,150.0,Prisca,"Barriga fumada forno lenha, embalagem de 150g",,3.39,22.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF8F77597335E70259CF56D561511D47.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
49346,5601008102786,174.0,Vieira,Bolachas thins de maçã vieira de castro embalagem 174 g,,1.99,11.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2808AF6328BFFDD74A0D47EB5E2CCE7E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
49348,5601008102779,174.0,Vieira,Bolachas thins de aveia vieira de castro embalagem 174 g,,1.94,11.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72AF35B4097AB18E8AF901C60582509C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
49461,5900020023094,375.0,Nestlé,"Cini minis canela, embalagem de 375g",,2.99,7.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6971BBFEA24941874EC510EECF08F124.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
49505,8006540618578,,Dodot,"Fraldas bebé seco extra t3+ 7-11kg, 66 unidades",,13.49,13.49,66,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D131B51E408EBC6E8FCAE4A61610E40E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
4975,5601007001332,750.0,Esteva,"Vinho doc douro tinto, garrafa de 0.75 l",,3.79,5.05,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DE3E82C8EEE9F921A3163C241BC3A09.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,8,,,
