identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5
2459,7613031497096,400.0,Nestlé,"Fruta para bebé maçã pera +4 meses, embalagem de 4 x 100g",,2.39,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3657AC5DA61941E17EE1AD603103EE0.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
16567,5000116110070,750.0,Iglo,"Esparregado de espinafres, embalagem de 750g",,3.49,4.65,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70E4F5A76F097E6E455FB2FF67D9B6F.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
10512,8435250439577,232.0,Nestlé,"Iogurte mix in nesquik, embalagem de 2 x 115g",,2.19,9.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C2207480393D760FBF1824B2B4CD877.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
15949,7613033191565,200.0,Friskies,"Snack para cão adulto com frango, embalagem de 200g",,2.24,11.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/95D652EE3131BA6B7F2253F8DF29DE4E.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
44104,2696661000000,90.0,Padaria,Cacetinho de trigo integral,90 g,0.22,2.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC4B31D5116A1A43F4BD72090A42EAD2.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
12889,2892175000000,150.0,Fruta,Kiwi categoria II,1 un = 150 gr (aprox.),0.52,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39D74C337E358C98856B0EB2FC79D7A8.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
11982,5603802400020,750.0,Fiuza,"Vinho branco tejo sauvignon, garrafa de 750 ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/996291488226B375A67E39537E454FD9.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
405,8712566410910,275.0,Calvé,"Ketchup, embalagem de 275g",,1.48,5.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E63EED4B27A252289B8979C188F5B40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D7B165FF00CA45BD8F6AC077E3CA1EC.jpg,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
978,5601024134136,750.0,Oliveira da Serra,Azeite,Embalagem de 750 ml,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CC9A85673AA0BF0B09481F106398AA6.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
14950,2891247000000,100.0,Peru,Peru Costeletas,1 un = 100 gr (aprox.),0.38,3.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B1BD8BC73E46B1A5046441E54C2F5BD.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
18864,5604260280506,500.0,PorSi,Iogurte Tipo Grego Stracciatella 4X125G,,1.79,3.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/334F1D6FB360E4136373288319BA5409.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
19163,5604260278121,500.0,PorSi,Iogurte Tipo Grego Morango 4X125G,,1.65,3.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C740D54E6D0772F5BD1CC74142029BCA.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
23605,5601024335182,1000.0,Fula,Óleo especial fritura,Garrafa de 1 l,1.89,1.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69E445CB49A81927EAD36F899A4FF4A1.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
8383,5601049132995,1000.0,Mimosa,"Leite uht meio gordo, embalagem de 1litro",,0.9,0.9,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FB52C843F677BD37D399D45BB10B38B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE810093A08CEBD60415DCC626CF5804.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0562293538F541B1B99592AA046327B.jpg,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
9293,5603722493942,250.0,Primor,Manteiga pasteurizada com sal cuvet,Embalagem de 250g,2.19,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3F4D9FDF2A69DC31DE35D801759C2EE.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
13865,2891042000000,1000.0,Porco,Costeletas do Cachaço,Vendido ao peso a partir de 1 kg,4.99,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0D96FA697CD7DF7D0B353E0ED0B1193.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
14372,8712100599392,550.0,Calvé,"Ketchup top down, embalagem de 550g",,2.59,4.71,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D3218F33B22BC3205033BC41E176600.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE7F103C359D2D1FD7BF3FDC8DD381BA.jpg,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
29613,5604260283538,1000.0,Porsi Vivabem,Bebida De Aveia 0% Açúcares Adicionados 1L,,0.99,0.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EE40BC1DA49C5CE3D084214B1D3D3B9.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
44351,5604260315697,400.0,PorSi,Hambúrgueres De Novilho 400 G,,4.79,11.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F8D6EC2F9C78B8CD72BB55071398E28.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
929,5601001187803,625.0,Nestlé,"Cereais chocapic, 625 g",,3.74,5.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DB31C1F3066D48D593AE11B75516670.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
11464,5601018003400,1000.0,Matinal,"Leite seleccionado meio gordo, de 1l",,1.0,1.0,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F34056BF2D07C9D39E218B31081D1FC.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
11961,5603722505607,1000.0,Mimosa,"Leite sem lactose meio gordo, de 1l",,1.15,1.15,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98ED8A0E5E675A3AC1A551BCE75B0AB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E57BFE09E8D859BDBE1705476BB9F1B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1F70144AAFCC0EAEBFF05614177D009.jpg,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
12106,5604260266593,320.0,PorSi,Napolitanas Creme De Baunilha,,1.77,5.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DD74E124716DAC476D4D2CC49FD2F04F.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
12107,5604260266609,320.0,PorSi,Napolitanas Creme De Cacau,,1.77,5.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E715318E7923DFB0EA8242531AE3823.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
13950,2891145000000,100.0,Porco,Salsicha Fresca,1 un = 100 gr (aprox.),0.54,5.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E1CED7EDF010F56C2BF0E6CDF74D52B.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
14198,5604260273683,800.0,PorSi,Bolacha Tostada 800 G,,1.69,2.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2D5FAAB4BD35CE24623ED7F165261C0.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
15156,2892099000000,500.0,Fruta,Papaia Avião,1 un = 500 g (aprox.),2.0,3.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/103067E524772C956478A94460D63E34.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
16677,5604260276813,500.0,PorSi,Iogurte Tipo Grego Framboesa/ Amora 4X125G,,1.65,3.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA3982F1A80508AC104E539932C54F48.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
26091,7613036115575,550.0,Nestlé,Cereais estrelitas,Embalagem de 550g,2.49,4.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90505B63FB20AF187537F3B46DDB9B86.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
41651,5604260303229,1000.0,PorSi,Batata pré-frita palitos finos,Embalagem de 1 kg,1.55,1.55,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F51FA693BED4E1C77A9C13BCD5F78809.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
43620,2696665000000,350.0,Padaria,Pão Escuro de Rio Maior,1 unidade= 350 g,1.09,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DEE250EF533441ED634EA027418C71A.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
46310,2696876000000,20.0,Padaria,Pão de queijo,1 un. = 20 g,0.19,9.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A67910D9562F896034448149C3EA4AF4.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
1228,5601146230518,1500.0,Joi,"Refrigerante sem gás, laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9CFD5D319CF23E8EEE61B6DFE693387D.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
1274,5601151070758,410.0,Compal,"Feijão manteiga, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F168BC675838A1B24B473123F714EAB2.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
13892,2891041000000,1000.0,Porco,Costeletas do Lombo,Vendido ao peso a partir de 1 kg,4.89,4.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/589E4AFE71E19AF7FEB32FB0C0E176FF.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
13956,2891205000000,50.0,Porco,Salsicha Brasileira,1 un = 50 gr (aprox.),0.27,5.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6298C19D94A9653E5F3E3E4F0DEBFCF.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
1439,5601260127107,1000.0,Cigala,"Arroz vaporizado, embalagem de 1 kg",,1.38,1.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B2862217CBB7515902C0E411B46053F.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
15507,5601050031621,480.0,Danone,"Iogurte activia cremoso coco,  4 x 120 g",,1.99,4.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7C13400244FC9F141DCEBAD00E0F9D5.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
17129,2892093000000,250.0,Fruta,Maracujá Roxo,1 un = 250 gr  (aprox.),2.25,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8928754EE501FCBE5037057AF6EF4AD.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
19162,5604260276806,500.0,PorSi,Iogurte Tipo Grego Natural Açucarado 4X125G,,1.65,3.3,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49BC1F6A4C2D86DE972031A4D090566C.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
2069,5604260193318,397.0,PorSi,Leite Condensado 397G,,1.45,3.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/41C6FC1DD28B44868F44E62073C3DA31.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
2272,5604260269990,397.0,PorSi,Leite Condensado Cozido 397G,,1.79,4.51,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D223FADDBD1ACBBF62ED2AF94FA335F.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
23275,5604260281206,170.0,PorSi,Agrião Programa Origens,embalagem de 170 g,1.55,9.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E9A66116CC129F3E0687F1B725E9B99.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
23353,5000116112197,375.0,Capitão Iglo,"18 nuggets de frango, embalagem de 380g",,4.99,13.31,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F26C89B365D9DC17E138C74AB049DE6B.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
25534,5604260282661,1000.0,PorSi,Açúcar Areado Amarelo 1Kg,,1.58,1.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D769300FAFF3F36891E4F818D337CDF7.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
31551,8414100333241,250.0,Schweppes,"Schweppes tónica zero, garrafa de 250 ml",,0.72,2.88,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4DBFD7A80C20CF9D74FFDE40B52421E2.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
48782,8410199023070,150.0,LayS,"Batatas camponesas, embalagem de 150g",,1.59,10.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D570E7E39595628616CA3F3914A72126.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
11523,5601051410029,250.0,Primor,"Manteiga com sal, 250g",,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6515E45A6FB2F6024F4DECB68FB265B3.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
11524,5601051420028,250.0,Primor,Manteiga sem sal,Embalagem de 250g,2.14,8.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C41B270FBA7B622E759FBA7E3B6B1CD.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
11923,5603089001354,200.0,Parmalat,"Natas uht com cogumelos, embalagem de 200 ml",,1.12,5.6,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7656C24D7DAFA0C6E3337C6F803E6E46.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
11930,5603089003679,200.0,Parmalat,"Nata uht carbonara, embalagem de 200 ml",,1.12,5.6,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1933ECF81D43BC98B904C36872874CA5.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
1212,5601119950481,420.0,Nobre,"Refeição caseira almôndegas, embalagem de 420g",,3.19,7.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/337528A4932DEE68006A1ECADBCE182B.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
1226,5601146001507,1500.0,Joi,"Refrigerante sem gás de manga/laranja, garrafa de 1,5 l",,1.29,0.86,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9CD865FA14B43795929B354A61BA32.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
1287,5601151260753,410.0,Compal,"Grão de bico, lata de 410 ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/731C3C517063722402F07A7D8ECB2B92.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
12892,2892508000000,400.0,Legumes,Beringela,1 un=400 gr (aprox.),0.72,1.79,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B7B3A896213DE67893050A67A6D9D9B.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
1301,5601151660751,410.0,Compal,"Feijão encarnado, lata de 410ml",,1.09,2.66,410,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8777874F846E4C62B1CDEE04A734A2E1.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
13839,2891006000000,800.0,Novilho,Bife da Pá,Vendido ao peso a partir de 800 g,9.51,11.89,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5626B1315F40E59D057B37FBCA18064B.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
14000,2696303000000,,Pastelaria,Bolo de Arroz 70 g,,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8647E32FCF2B73C4189CE119D3AB30F8.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
14001,2696304000000,,PorSi,Queque,1 unidade = 55 g,0.69,0.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30EA5E0E7AB7E4EEDF057690C9EE9CF8.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
14854,2891117000000,2350.0,PorSi,Pato inteiro com miúdos,1 un = 2.250 kg (aprox.),10.53,4.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5F2031D60089F4C13D404725928D593.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
17174,2891285000000,1000.0,Novilho,Costeletão,Vendido ao peso a partir de 1 kg,10.49,10.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3119B572BBCB66D5B0D8D4234718B722.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
17229,5602125000160,300.0,Legumes,"Cogumelo branco, embalagem de 300g",,1.39,4.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66BAD1DC458E812967002A5594A14E2C.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
19170,5604260193301,390.0,PorSi,Leite Condensado Magro 390G,,1.42,3.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5402E6160092AE04E469A7AB544D6F93.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
23744,5606586004682,250.0,Legumes,Pimento padrão,embalagem de 250 g,1.49,5.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1899C364433F6DC55D45BC15027909BF.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
24838,5601164903722,7500.0,Super Bock,"Cerveja com álcool, pack 30 x 0.25 l",,13.85,1.85,7500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F70F225DD8BCAD2EFB4E63DAAFD05BBF.jpg,,,,2025-09-10T23:59:59+01:00,PROSPECTUS,12,1,,
